DateTime,StageFW,InundationFW,StageISt,InundationISt,Overtopping
02/20/2018 00:00:00,13.09,Not Inundated,5.8,Not Inundated,FALSE
02/21/2018 00:00:00,13.01,Not Inundated,5.87,Not Inundated,FALSE
02/22/2018 00:00:00,12.96,Not Inundated,6.13,Not Inundated,FALSE
02/23/2018 00:00:00,12.78,Not Inundated,5.84,Not Inundated,FALSE
02/24/2018 00:00:00,12.72,Not Inundated,5.89,Not Inundated,FALSE
02/25/2018 00:00:00,12.81,Not Inundated,6.02,Not Inundated,FALSE
02/26/2018 00:00:00,12.79,Not Inundated,6.44,Not Inundated,FALSE
02/27/2018 00:00:00,12.86,Not Inundated,6.45,Not Inundated,FALSE
02/28/2018 00:00:00,13.02,Not Inundated,6.46,Not Inundated,FALSE
03/01/2018 00:00:00,13.46,Not Inundated,7.14,Not Inundated,FALSE
03/02/2018 00:00:00,14.56,Not Inundated,7.82,Not Inundated,FALSE
03/03/2018 00:00:00,15.6,Not Inundated,7.99,Not Inundated,FALSE
03/04/2018 00:00:00,15.78,Not Inundated,7.45,Not Inundated,FALSE
03/05/2018 00:00:00,15.19,Not Inundated,7.05,Not Inundated,FALSE
03/06/2018 00:00:00,14.65,Not Inundated,6.79,Not Inundated,FALSE
03/07/2018 00:00:00,14.12,Not Inundated,6.52,Not Inundated,FALSE
03/08/2018 00:00:00,13.72,Not Inundated,6.35,Not Inundated,FALSE
03/09/2018 00:00:00,13.69,Not Inundated,6.36,Not Inundated,FALSE
03/10/2018 00:00:00,13.7,Not Inundated,6.38,Not Inundated,FALSE
03/11/2018 00:00:00,13.69,Not Inundated,6.29,Not Inundated,FALSE
03/12/2018 00:00:00,13.6,Not Inundated,6.23,Not Inundated,FALSE
03/13/2018 00:00:00,13.62,Not Inundated,6.64,Not Inundated,FALSE
03/14/2018 00:00:00,15.44,Not Inundated,7.41,Not Inundated,FALSE
03/15/2018 00:00:00,18.88,Not Inundated,9.39,Not Inundated,FALSE
03/16/2018 00:00:00,20.95,Not Inundated,11,Not Inundated,FALSE
03/17/2018 00:00:00,21.59,Not Inundated,11.48,Not Inundated,FALSE
03/18/2018 00:00:00,21.15,Not Inundated,10.33,Not Inundated,FALSE
03/19/2018 00:00:00,19.86,Not Inundated,10.11,Not Inundated,FALSE
03/20/2018 00:00:00,18.33,Not Inundated,9.35,Not Inundated,FALSE
03/21/2018 00:00:00,18.96,Not Inundated,10.12,Not Inundated,FALSE
03/22/2018 00:00:00,24.34,Not Inundated,14.98,Not Inundated,FALSE
03/23/2018 00:00:00,29.2,Not Inundated,18.86,Inundated,TRUE
03/24/2018 00:00:00,30.89,Not Inundated,20.36,Inundated,TRUE
03/25/2018 00:00:00,29.49,Not Inundated,20.27,Inundated,TRUE
03/26/2018 00:00:00,26.48,Not Inundated,18.08,Inundated,TRUE
03/27/2018 00:00:00,24.05,Not Inundated,15.83,Not Inundated,FALSE
03/28/2018 00:00:00,22.42,Not Inundated,14.43,Not Inundated,FALSE
03/29/2018 00:00:00,20.98,Not Inundated,13.23,Not Inundated,FALSE
03/30/2018 00:00:00,19.86,Not Inundated,12.26,Not Inundated,FALSE
03/31/2018 00:00:00,19.09,Not Inundated,11.41,Not Inundated,FALSE
04/01/2018 00:00:00,18.6,Not Inundated,10.95,Not Inundated,FALSE
04/02/2018 00:00:00,18.23,Not Inundated,10.7,Not Inundated,FALSE
04/03/2018 00:00:00,18.14,Not Inundated,10.57,Not Inundated,FALSE
04/04/2018 00:00:00,20.06,Not Inundated,11.72,Not Inundated,FALSE
04/05/2018 00:00:00,22.46,Not Inundated,14.53,Not Inundated,FALSE
04/06/2018 00:00:00,24.31,Not Inundated,18.5,Inundated,TRUE
04/07/2018 00:00:00,27.18,Not Inundated,21.61,Inundated,TRUE
04/08/2018 00:00:00,31.41,Not Inundated,24.23,Inundated,TRUE
04/09/2018 00:00:00,33.19,Inundated,25.1,Inundated,TRUE
04/10/2018 00:00:00,32.8,Inundated,24.36,Inundated,TRUE
04/11/2018 00:00:00,31.16,Not Inundated,22.75,Inundated,TRUE
04/12/2018 00:00:00,28.59,Not Inundated,20.41,Inundated,TRUE
04/13/2018 00:00:00,25.79,Not Inundated,17.57,Inundated,TRUE
04/14/2018 00:00:00,23.92,Not Inundated,15.34,Not Inundated,FALSE
04/15/2018 00:00:00,22.46,Not Inundated,13.84,Not Inundated,FALSE
04/16/2018 00:00:00,21.29,Not Inundated,12.64,Not Inundated,FALSE
04/17/2018 00:00:00,20.33,Not Inundated,11.63,Not Inundated,FALSE
04/18/2018 00:00:00,19.34,Not Inundated,10.6,Not Inundated,FALSE
04/19/2018 00:00:00,18.44,Not Inundated,9.8,Not Inundated,FALSE
04/20/2018 00:00:00,17.69,Not Inundated,9.12,Not Inundated,FALSE
04/21/2018 00:00:00,17.24,Not Inundated,8.66,Not Inundated,FALSE
04/22/2018 00:00:00,16.69,Not Inundated,8.18,Not Inundated,FALSE
04/23/2018 00:00:00,16.37,Not Inundated,7.84,Not Inundated,FALSE
04/24/2018 00:00:00,15.8,Not Inundated,7.63,Not Inundated,FALSE
04/25/2018 00:00:00,15.04,Not Inundated,7.24,Not Inundated,FALSE
04/26/2018 00:00:00,14.77,Not Inundated,7.2,Not Inundated,FALSE
04/27/2018 00:00:00,14.63,Not Inundated,7.09,Not Inundated,FALSE
04/28/2018 00:00:00,14.48,Not Inundated,6.88,Not Inundated,FALSE
04/29/2018 00:00:00,14.11,Not Inundated,6.76,Not Inundated,FALSE
04/30/2018 00:00:00,13.92,Not Inundated,6.63,Not Inundated,FALSE
05/01/2018 00:00:00,13.66,Not Inundated,6.47,Not Inundated,FALSE
05/02/2018 00:00:00,13.6,Not Inundated,6.5,Not Inundated,FALSE
05/03/2018 00:00:00,13.36,Not Inundated,6.46,Not Inundated,FALSE
05/04/2018 00:00:00,12.93,Not Inundated,6.13,Not Inundated,FALSE
05/05/2018 00:00:00,12.57,Not Inundated,5.93,Not Inundated,FALSE
05/06/2018 00:00:00,12.44,Not Inundated,6,Not Inundated,FALSE
05/07/2018 00:00:00,12.46,Not Inundated,5.58,Not Inundated,FALSE
05/08/2018 00:00:00,12.6,Not Inundated,5.57,Not Inundated,FALSE
05/09/2018 00:00:00,12.52,Not Inundated,5.64,Not Inundated,FALSE
05/10/2018 00:00:00,12.7,Not Inundated,5.76,Not Inundated,FALSE
05/11/2018 00:00:00,12.84,Not Inundated,5.91,Not Inundated,FALSE
05/12/2018 00:00:00,12.76,Not Inundated,6.01,Not Inundated,FALSE
05/13/2018 00:00:00,12.19,Not Inundated,6.34,Not Inundated,FALSE
05/14/2018 00:00:00,11.91,Not Inundated,6.12,Not Inundated,FALSE
05/15/2018 00:00:00,11.78,Not Inundated,6.03,Not Inundated,FALSE
05/16/2018 00:00:00,11.62,Not Inundated,5.91,Not Inundated,FALSE
05/17/2018 00:00:00,11.52,Not Inundated,5.79,Not Inundated,FALSE
05/18/2018 00:00:00,11.74,Not Inundated,5.91,Not Inundated,FALSE
05/19/2018 00:00:00,12.15,Not Inundated,5.99,Not Inundated,FALSE
05/20/2018 00:00:00,12.27,Not Inundated,5.92,Not Inundated,FALSE
05/21/2018 00:00:00,12.38,Not Inundated,5.66,Not Inundated,FALSE
05/22/2018 00:00:00,12.58,Not Inundated,5.8,Not Inundated,FALSE
05/23/2018 00:00:00,13.14,Not Inundated,6.16,Not Inundated,FALSE
05/24/2018 00:00:00,13.34,Not Inundated,6.25,Not Inundated,FALSE
05/25/2018 00:00:00,13.44,Not Inundated,6.32,Not Inundated,FALSE
05/26/2018 00:00:00,13.8,Not Inundated,6.28,Not Inundated,FALSE
05/27/2018 00:00:00,14.35,Not Inundated,6.58,Not Inundated,FALSE
05/28/2018 00:00:00,14.74,Not Inundated,6.83,Not Inundated,FALSE
05/29/2018 00:00:00,14.84,Not Inundated,7.08,Not Inundated,FALSE
05/30/2018 00:00:00,14.53,Not Inundated,7.31,Not Inundated,FALSE
05/31/2018 00:00:00,14.14,Not Inundated,7.17,Not Inundated,FALSE
06/01/2018 00:00:00,13.74,Not Inundated,6.63,Not Inundated,FALSE
06/02/2018 00:00:00,13.39,Not Inundated,6.33,Not Inundated,FALSE
06/03/2018 00:00:00,13.17,Not Inundated,6.22,Not Inundated,FALSE
06/04/2018 00:00:00,13.14,Not Inundated,6.3,Not Inundated,FALSE
06/05/2018 00:00:00,13.19,Not Inundated,6.22,Not Inundated,FALSE
06/06/2018 00:00:00,13.2,Not Inundated,6.16,Not Inundated,FALSE
06/07/2018 00:00:00,13.15,Not Inundated,6.09,Not Inundated,FALSE
06/08/2018 00:00:00,13.07,Not Inundated,5.98,Not Inundated,FALSE
06/09/2018 00:00:00,13.18,Not Inundated,6.14,Not Inundated,FALSE
06/10/2018 00:00:00,13.15,Not Inundated,6.03,Not Inundated,FALSE
06/11/2018 00:00:00,12.93,Not Inundated,6.1,Not Inundated,FALSE
06/12/2018 00:00:00,12.7,Not Inundated,6.26,Not Inundated,FALSE
06/13/2018 00:00:00,12.65,Not Inundated,6.46,Not Inundated,FALSE
06/14/2018 00:00:00,12.5,Not Inundated,6.64,Not Inundated,FALSE
06/15/2018 00:00:00,12.32,Not Inundated,6.72,Not Inundated,FALSE
06/16/2018 00:00:00,12.36,Not Inundated,6.66,Not Inundated,FALSE
06/17/2018 00:00:00,12.55,Not Inundated,6.59,Not Inundated,FALSE
06/18/2018 00:00:00,12.76,Not Inundated,6.33,Not Inundated,FALSE
06/19/2018 00:00:00,12.94,Not Inundated,6.23,Not Inundated,FALSE
06/20/2018 00:00:00,13.22,Not Inundated,6.21,Not Inundated,FALSE
06/21/2018 00:00:00,13.5,Not Inundated,6.13,Not Inundated,FALSE
06/22/2018 00:00:00,13.55,Not Inundated,6.13,Not Inundated,FALSE
06/23/2018 00:00:00,13.99,Not Inundated,6.48,Not Inundated,FALSE
06/24/2018 00:00:00,13.95,Not Inundated,7.01,Not Inundated,FALSE
06/25/2018 00:00:00,13.92,Not Inundated,7.28,Not Inundated,FALSE
06/26/2018 00:00:00,13.84,Not Inundated,6.97,Not Inundated,FALSE
06/27/2018 00:00:00,13.71,Not Inundated,6.98,Not Inundated,FALSE
06/28/2018 00:00:00,13.49,Not Inundated,6.85,Not Inundated,FALSE
06/29/2018 00:00:00,13.3,Not Inundated,6.65,Not Inundated,FALSE
06/30/2018 00:00:00,13.14,Not Inundated,6.54,Not Inundated,FALSE
07/01/2018 00:00:00,13.1,Not Inundated,6.74,Not Inundated,FALSE
07/02/2018 00:00:00,13.24,Not Inundated,6.81,Not Inundated,FALSE
07/03/2018 00:00:00,13.27,Not Inundated,6.76,Not Inundated,FALSE
07/04/2018 00:00:00,13.27,Not Inundated,6.69,Not Inundated,FALSE
07/05/2018 00:00:00,13.35,Not Inundated,6.28,Not Inundated,FALSE
07/06/2018 00:00:00,13.6,Not Inundated,6.18,Not Inundated,FALSE
07/07/2018 00:00:00,13.7,Not Inundated,6.29,Not Inundated,FALSE
07/08/2018 00:00:00,13.78,Not Inundated,6.58,Not Inundated,FALSE
07/09/2018 00:00:00,13.96,Not Inundated,6.77,Not Inundated,FALSE
07/10/2018 00:00:00,14.22,Not Inundated,6.94,Not Inundated,FALSE
07/11/2018 00:00:00,14.63,Not Inundated,7.29,Not Inundated,FALSE
07/12/2018 00:00:00,15,Not Inundated,7.74,Not Inundated,FALSE
07/13/2018 00:00:00,15.05,Not Inundated,7.8,Not Inundated,FALSE
07/14/2018 00:00:00,15.03,Not Inundated,7.79,Not Inundated,FALSE
07/15/2018 00:00:00,15.12,Not Inundated,7.8,Not Inundated,FALSE
07/16/2018 00:00:00,15.25,Not Inundated,7.74,Not Inundated,FALSE
07/17/2018 00:00:00,15.34,Not Inundated,7.62,Not Inundated,FALSE
07/18/2018 00:00:00,15.35,Not Inundated,7.51,Not Inundated,FALSE
07/19/2018 00:00:00,15.28,Not Inundated,7.53,Not Inundated,FALSE
07/20/2018 00:00:00,15.26,Not Inundated,7.56,Not Inundated,FALSE
07/21/2018 00:00:00,15.28,Not Inundated,7.63,Not Inundated,FALSE
07/22/2018 00:00:00,15.24,Not Inundated,7.64,Not Inundated,FALSE
07/23/2018 00:00:00,15.22,Not Inundated,7.57,Not Inundated,FALSE
07/24/2018 00:00:00,15.27,Not Inundated,7.62,Not Inundated,FALSE
07/25/2018 00:00:00,15.27,Not Inundated,7.59,Not Inundated,FALSE
07/26/2018 00:00:00,15.32,Not Inundated,7.65,Not Inundated,FALSE
07/27/2018 00:00:00,15.38,Not Inundated,7.75,Not Inundated,FALSE
07/28/2018 00:00:00,15.35,Not Inundated,7.71,Not Inundated,FALSE
07/29/2018 00:00:00,15.27,Not Inundated,7.63,Not Inundated,FALSE
07/30/2018 00:00:00,15.54,Not Inundated,7.64,Not Inundated,FALSE
07/31/2018 00:00:00,15.73,Not Inundated,7.69,Not Inundated,FALSE
08/01/2018 00:00:00,15.94,Not Inundated,7.73,Not Inundated,FALSE
08/02/2018 00:00:00,16.11,Not Inundated,7.78,Not Inundated,FALSE
08/03/2018 00:00:00,16.15,Not Inundated,7.68,Not Inundated,FALSE
08/04/2018 00:00:00,16.25,Not Inundated,7.62,Not Inundated,FALSE
08/05/2018 00:00:00,16.66,Not Inundated,8.01,Not Inundated,FALSE
08/06/2018 00:00:00,NA,NA,8.2,Not Inundated,FALSE
08/07/2018 00:00:00,16.96,Not Inundated,8.4,Not Inundated,FALSE
08/08/2018 00:00:00,16.94,Not Inundated,8.54,Not Inundated,FALSE
08/09/2018 00:00:00,16.99,Not Inundated,8.58,Not Inundated,FALSE
08/10/2018 00:00:00,17.01,Not Inundated,8.56,Not Inundated,FALSE
08/11/2018 00:00:00,16.92,Not Inundated,8.52,Not Inundated,FALSE
08/12/2018 00:00:00,16.83,Not Inundated,8.45,Not Inundated,FALSE
08/13/2018 00:00:00,16.71,Not Inundated,8.42,Not Inundated,FALSE
08/14/2018 00:00:00,16.61,Not Inundated,8.32,Not Inundated,FALSE
08/15/2018 00:00:00,16.51,Not Inundated,8.14,Not Inundated,FALSE
08/16/2018 00:00:00,16.39,Not Inundated,7.84,Not Inundated,FALSE
08/17/2018 00:00:00,16.27,Not Inundated,7.62,Not Inundated,FALSE
08/18/2018 00:00:00,16.11,Not Inundated,7.5,Not Inundated,FALSE
08/19/2018 00:00:00,16.06,Not Inundated,7.6,Not Inundated,FALSE
08/20/2018 00:00:00,16.08,Not Inundated,7.75,Not Inundated,FALSE
08/21/2018 00:00:00,16.15,Not Inundated,7.8,Not Inundated,FALSE
08/22/2018 00:00:00,16.3,Not Inundated,7.82,Not Inundated,FALSE
08/23/2018 00:00:00,16.49,Not Inundated,7.85,Not Inundated,FALSE
08/24/2018 00:00:00,16.69,Not Inundated,7.88,Not Inundated,FALSE
08/25/2018 00:00:00,16.72,Not Inundated,7.8,Not Inundated,FALSE
08/26/2018 00:00:00,16.76,Not Inundated,7.85,Not Inundated,FALSE
08/27/2018 00:00:00,16.52,Not Inundated,7.82,Not Inundated,FALSE
08/28/2018 00:00:00,16.45,Not Inundated,NA,NA,FALSE
08/29/2018 00:00:00,16.68,Not Inundated,7.65,Not Inundated,FALSE
08/30/2018 00:00:00,16.93,Not Inundated,7.61,Not Inundated,FALSE
08/31/2018 00:00:00,17.05,Not Inundated,7.63,Not Inundated,FALSE
09/01/2018 00:00:00,17,Not Inundated,7.63,Not Inundated,FALSE
09/02/2018 00:00:00,16.88,Not Inundated,7.64,Not Inundated,FALSE
09/03/2018 00:00:00,16.87,Not Inundated,7.8,Not Inundated,FALSE
09/04/2018 00:00:00,16.8,Not Inundated,7.88,Not Inundated,FALSE
09/05/2018 00:00:00,16.9,Not Inundated,8.01,Not Inundated,FALSE
09/06/2018 00:00:00,17.06,Not Inundated,8.1,Not Inundated,FALSE
09/07/2018 00:00:00,17.03,Not Inundated,7.88,Not Inundated,FALSE
09/08/2018 00:00:00,16.85,Not Inundated,7.87,Not Inundated,FALSE
09/09/2018 00:00:00,16.84,Not Inundated,7.81,Not Inundated,FALSE
09/10/2018 00:00:00,16.79,Not Inundated,7.77,Not Inundated,FALSE
09/11/2018 00:00:00,16.78,Not Inundated,7.75,Not Inundated,FALSE
09/12/2018 00:00:00,16.8,Not Inundated,7.79,Not Inundated,FALSE
09/13/2018 00:00:00,16.71,Not Inundated,7.7,Not Inundated,FALSE
09/14/2018 00:00:00,16.58,Not Inundated,7.46,Not Inundated,FALSE
09/15/2018 00:00:00,16.5,Not Inundated,7.57,Not Inundated,FALSE
09/16/2018 00:00:00,16.39,Not Inundated,7.4,Not Inundated,FALSE
09/17/2018 00:00:00,16.33,Not Inundated,7.35,Not Inundated,FALSE
09/18/2018 00:00:00,16.29,Not Inundated,7.33,Not Inundated,FALSE
09/19/2018 00:00:00,16.24,Not Inundated,7.32,Not Inundated,FALSE
09/20/2018 00:00:00,16.19,Not Inundated,7.27,Not Inundated,FALSE
09/21/2018 00:00:00,16.1,Not Inundated,7.27,Not Inundated,FALSE
09/22/2018 00:00:00,15.91,Not Inundated,7.32,Not Inundated,FALSE
09/23/2018 00:00:00,15.71,Not Inundated,7.21,Not Inundated,FALSE
09/24/2018 00:00:00,15.57,Not Inundated,7.13,Not Inundated,FALSE
09/25/2018 00:00:00,15.55,Not Inundated,7.11,Not Inundated,FALSE
09/26/2018 00:00:00,15.58,Not Inundated,7.08,Not Inundated,FALSE
09/27/2018 00:00:00,15.56,Not Inundated,7.11,Not Inundated,FALSE
09/28/2018 00:00:00,15.58,Not Inundated,7.35,Not Inundated,FALSE
09/29/2018 00:00:00,15.5,Not Inundated,7.31,Not Inundated,FALSE
09/30/2018 00:00:00,15.52,Not Inundated,7.19,Not Inundated,FALSE
10/01/2018 00:00:00,15.43,Not Inundated,7.17,Not Inundated,FALSE
10/02/2018 00:00:00,15.35,Not Inundated,7.1,Not Inundated,FALSE
10/03/2018 00:00:00,15.29,Not Inundated,7.13,Not Inundated,FALSE
10/04/2018 00:00:00,15.15,Not Inundated,7.09,Not Inundated,FALSE
10/05/2018 00:00:00,15.01,Not Inundated,6.87,Not Inundated,FALSE
10/06/2018 00:00:00,14.95,Not Inundated,6.75,Not Inundated,FALSE
10/07/2018 00:00:00,14.79,Not Inundated,6.42,Not Inundated,FALSE
10/08/2018 00:00:00,14.52,Not Inundated,6.32,Not Inundated,FALSE
10/09/2018 00:00:00,14.27,Not Inundated,6.4,Not Inundated,FALSE
10/10/2018 00:00:00,14.19,Not Inundated,6.62,Not Inundated,FALSE
10/11/2018 00:00:00,14.12,Not Inundated,6.6,Not Inundated,FALSE
10/12/2018 00:00:00,14,Not Inundated,6.42,Not Inundated,FALSE
10/13/2018 00:00:00,13.81,Not Inundated,6.36,Not Inundated,FALSE
10/14/2018 00:00:00,13.69,Not Inundated,6.26,Not Inundated,FALSE
10/15/2018 00:00:00,13.66,Not Inundated,5.93,Not Inundated,FALSE
10/16/2018 00:00:00,13.56,Not Inundated,5.89,Not Inundated,FALSE
10/17/2018 00:00:00,13.45,Not Inundated,5.9,Not Inundated,FALSE
10/18/2018 00:00:00,13.39,Not Inundated,5.85,Not Inundated,FALSE
10/19/2018 00:00:00,13.41,Not Inundated,5.81,Not Inundated,FALSE
10/20/2018 00:00:00,NA,NA,5.9,Not Inundated,FALSE
10/21/2018 00:00:00,NA,NA,6.08,Not Inundated,FALSE
10/22/2018 00:00:00,NA,NA,6.15,Not Inundated,FALSE
10/23/2018 00:00:00,NA,NA,6.08,Not Inundated,FALSE
10/24/2018 00:00:00,NA,NA,5.86,Not Inundated,FALSE
10/25/2018 00:00:00,NA,NA,5.72,Not Inundated,FALSE
10/26/2018 00:00:00,NA,NA,5.6,Not Inundated,FALSE
10/27/2018 00:00:00,NA,NA,5.6,Not Inundated,FALSE
10/28/2018 00:00:00,NA,NA,5.73,Not Inundated,FALSE
10/29/2018 00:00:00,NA,NA,5.57,Not Inundated,FALSE
10/30/2018 00:00:00,12.05,Not Inundated,5.43,Not Inundated,FALSE
10/31/2018 00:00:00,12.21,Not Inundated,5.43,Not Inundated,FALSE
11/01/2018 00:00:00,12.3,Not Inundated,5.38,Not Inundated,FALSE
11/02/2018 00:00:00,12.45,Not Inundated,5.41,Not Inundated,FALSE
11/03/2018 00:00:00,12.5,Not Inundated,NA,NA,FALSE
11/04/2018 00:00:00,12.29,Not Inundated,5.47,Not Inundated,FALSE
11/05/2018 00:00:00,12.19,Not Inundated,5.53,Not Inundated,FALSE
11/06/2018 00:00:00,12.03,Not Inundated,5.55,Not Inundated,FALSE
11/07/2018 00:00:00,11.85,Not Inundated,5.61,Not Inundated,FALSE
11/08/2018 00:00:00,11.67,Not Inundated,5.46,Not Inundated,FALSE
11/09/2018 00:00:00,11.57,Not Inundated,5.35,Not Inundated,FALSE
11/10/2018 00:00:00,11.31,Not Inundated,5.3,Not Inundated,FALSE
11/11/2018 00:00:00,11.29,Not Inundated,5.3,Not Inundated,FALSE
11/12/2018 00:00:00,11.26,Not Inundated,5.18,Not Inundated,FALSE
11/13/2018 00:00:00,11.36,Not Inundated,5.08,Not Inundated,FALSE
11/14/2018 00:00:00,11.48,Not Inundated,5.06,Not Inundated,FALSE
11/15/2018 00:00:00,11.53,Not Inundated,5.08,Not Inundated,FALSE
11/16/2018 00:00:00,11.64,Not Inundated,NA,NA,FALSE
11/17/2018 00:00:00,11.77,Not Inundated,5.45,Not Inundated,FALSE
11/18/2018 00:00:00,11.8,Not Inundated,5.49,Not Inundated,FALSE
11/19/2018 00:00:00,12.13,Not Inundated,NA,NA,FALSE
11/20/2018 00:00:00,12.57,Not Inundated,NA,NA,FALSE
11/21/2018 00:00:00,12.82,Not Inundated,6.03,Not Inundated,FALSE
11/22/2018 00:00:00,13.1,Not Inundated,6.32,Not Inundated,FALSE
11/23/2018 00:00:00,13.53,Not Inundated,6.51,Not Inundated,FALSE
11/24/2018 00:00:00,14.07,Not Inundated,6.71,Not Inundated,FALSE
11/25/2018 00:00:00,14.34,Not Inundated,6.69,Not Inundated,FALSE
11/26/2018 00:00:00,14.48,Not Inundated,6.6,Not Inundated,FALSE
11/27/2018 00:00:00,14.46,Not Inundated,6.62,Not Inundated,FALSE
11/28/2018 00:00:00,14.24,Not Inundated,6.64,Not Inundated,FALSE
11/29/2018 00:00:00,14.36,Not Inundated,7.32,Not Inundated,FALSE
11/30/2018 00:00:00,15.47,Not Inundated,7.44,Not Inundated,FALSE
12/01/2018 00:00:00,17.1,Not Inundated,7.67,Not Inundated,FALSE
12/02/2018 00:00:00,17.62,Not Inundated,8.09,Not Inundated,FALSE
12/03/2018 00:00:00,16.43,Not Inundated,7.55,Not Inundated,FALSE
12/04/2018 00:00:00,15.5,Not Inundated,7.06,Not Inundated,FALSE
12/05/2018 00:00:00,14.86,Not Inundated,6.89,Not Inundated,FALSE
12/06/2018 00:00:00,14.43,Not Inundated,6.81,Not Inundated,FALSE
12/07/2018 00:00:00,14.22,Not Inundated,6.69,Not Inundated,FALSE
12/08/2018 00:00:00,13.97,Not Inundated,6.47,Not Inundated,FALSE
12/09/2018 00:00:00,13.55,Not Inundated,6.23,Not Inundated,FALSE
12/10/2018 00:00:00,13.38,Not Inundated,6.15,Not Inundated,FALSE
12/11/2018 00:00:00,13.41,Not Inundated,6.18,Not Inundated,FALSE
12/12/2018 00:00:00,13.19,Not Inundated,5.94,Not Inundated,FALSE
12/13/2018 00:00:00,12.92,Not Inundated,5.64,Not Inundated,FALSE
12/14/2018 00:00:00,12.83,Not Inundated,5.69,Not Inundated,FALSE
12/15/2018 00:00:00,12.83,Not Inundated,5.8,Not Inundated,FALSE
12/16/2018 00:00:00,12.87,Not Inundated,5.99,Not Inundated,FALSE
12/17/2018 00:00:00,13.52,Not Inundated,6.67,Not Inundated,FALSE
12/18/2018 00:00:00,17.01,Not Inundated,7.21,Not Inundated,FALSE
12/19/2018 00:00:00,20.56,Not Inundated,9.09,Not Inundated,FALSE
12/20/2018 00:00:00,18.81,Not Inundated,9.04,Not Inundated,FALSE
12/21/2018 00:00:00,16.92,Not Inundated,8.21,Not Inundated,FALSE
12/22/2018 00:00:00,16.06,Not Inundated,7.72,Not Inundated,FALSE
12/23/2018 00:00:00,16,Not Inundated,7.49,Not Inundated,FALSE
12/24/2018 00:00:00,15.9,Not Inundated,7.55,Not Inundated,FALSE
12/25/2018 00:00:00,15.63,Not Inundated,7.58,Not Inundated,FALSE
12/26/2018 00:00:00,17.56,Not Inundated,7.66,Not Inundated,FALSE
12/27/2018 00:00:00,19.38,Not Inundated,8.55,Not Inundated,FALSE
12/28/2018 00:00:00,17.88,Not Inundated,8.18,Not Inundated,FALSE
12/29/2018 00:00:00,16.51,Not Inundated,7.45,Not Inundated,FALSE
12/30/2018 00:00:00,15.61,Not Inundated,6.93,Not Inundated,FALSE
12/31/2018 00:00:00,14.98,Not Inundated,6.5,Not Inundated,FALSE
01/01/2019 00:00:00,14.5,Not Inundated,6.21,Not Inundated,FALSE
01/02/2019 00:00:00,14.33,Not Inundated,6.35,Not Inundated,FALSE
01/03/2019 00:00:00,14.17,Not Inundated,6.34,Not Inundated,FALSE
01/04/2019 00:00:00,14.06,Not Inundated,6.46,Not Inundated,FALSE
01/05/2019 00:00:00,14.07,Not Inundated,6.87,Not Inundated,FALSE
01/06/2019 00:00:00,14.36,Not Inundated,7.26,Not Inundated,FALSE
01/07/2019 00:00:00,16.08,Not Inundated,7.96,Not Inundated,FALSE
01/08/2019 00:00:00,20.89,Not Inundated,9.72,Not Inundated,FALSE
01/09/2019 00:00:00,22.16,Not Inundated,11.1,Not Inundated,FALSE
01/10/2019 00:00:00,23.29,Not Inundated,11.26,Not Inundated,FALSE
01/11/2019 00:00:00,25.28,Not Inundated,12.45,Not Inundated,FALSE
01/12/2019 00:00:00,24.28,Not Inundated,12.45,Not Inundated,FALSE
01/13/2019 00:00:00,22.35,Not Inundated,11.46,Not Inundated,FALSE
01/14/2019 00:00:00,20.69,Not Inundated,10.46,Not Inundated,FALSE
01/15/2019 00:00:00,19.54,Not Inundated,9.89,Not Inundated,FALSE
01/16/2019 00:00:00,19.21,Not Inundated,10.12,Not Inundated,FALSE
01/17/2019 00:00:00,23.1,Not Inundated,12.74,Not Inundated,FALSE
01/18/2019 00:00:00,28.86,Not Inundated,16.13,Not Inundated,FALSE
01/19/2019 00:00:00,30.81,Not Inundated,17.8,Inundated,TRUE
01/20/2019 00:00:00,31.98,Not Inundated,19.44,Inundated,TRUE
01/21/2019 00:00:00,31.75,Not Inundated,19.78,Inundated,TRUE
01/22/2019 00:00:00,31.45,Not Inundated,19.32,Inundated,TRUE
01/23/2019 00:00:00,31.22,Not Inundated,19.08,Inundated,TRUE
01/24/2019 00:00:00,29.82,Not Inundated,18.14,Inundated,TRUE
01/25/2019 00:00:00,27.46,Not Inundated,16.21,Not Inundated,FALSE
01/26/2019 00:00:00,25.26,Not Inundated,14.07,Not Inundated,FALSE
01/27/2019 00:00:00,23.62,Not Inundated,12.61,Not Inundated,FALSE
01/28/2019 00:00:00,22.32,Not Inundated,11.65,Not Inundated,FALSE
01/29/2019 00:00:00,21.16,Not Inundated,10.87,Not Inundated,FALSE
01/30/2019 00:00:00,20.13,Not Inundated,10.2,Not Inundated,FALSE
01/31/2019 00:00:00,19.42,Not Inundated,9.68,Not Inundated,FALSE
02/01/2019 00:00:00,18.97,Not Inundated,9.33,Not Inundated,FALSE
02/02/2019 00:00:00,18.89,Not Inundated,9.68,Not Inundated,FALSE
02/03/2019 00:00:00,21.62,Not Inundated,10.7,Not Inundated,FALSE
02/04/2019 00:00:00,26.75,Not Inundated,13.72,Not Inundated,FALSE
02/05/2019 00:00:00,29.38,Not Inundated,16.25,Not Inundated,FALSE
02/06/2019 00:00:00,31.06,Not Inundated,18.28,Inundated,TRUE
