DateTime,StageHeight_FW,StageHeight_ISt,Dates
05/25/2013 00:00:00,16.21,4.11,2013/05/25
05/26/2013 00:00:00,16.24,4.26,2013/05/26
05/27/2013 00:00:00,16.29,4.21,2013/05/27
05/28/2013 00:00:00,16.42,4.15,2013/05/28
05/29/2013 00:00:00,16.66,4.35,2013/05/29
05/30/2013 00:00:00,16.89,4.21,2013/05/30
05/31/2013 00:00:00,16.92,3.95,2013/05/31
06/01/2013 00:00:00,16.76,3.88,2013/06/01
06/02/2013 00:00:00,16.37,3.82,2013/06/02
06/03/2013 00:00:00,16.02,4.09,2013/06/03
06/04/2013 00:00:00,15.7,4.4,2013/06/04
06/05/2013 00:00:00,15.46,4.33,2013/06/05
06/06/2013 00:00:00,15.2,4.25,2013/06/06
06/07/2013 00:00:00,14.89,4.12,2013/06/07
06/08/2013 00:00:00,14.99,4.06,2013/06/08
06/09/2013 00:00:00,15.78,4.99,2013/06/09
06/10/2013 00:00:00,15.98,4.73,2013/06/10
06/11/2013 00:00:00,15.94,4.35,2013/06/11
06/12/2013 00:00:00,16.21,4.36,2013/06/12
06/13/2013 00:00:00,16.54,4.3,2013/06/13
06/14/2013 00:00:00,16.62,3.98,2013/06/14
06/15/2013 00:00:00,16.35,3.95,2013/06/15
06/16/2013 00:00:00,16.04,3.84,2013/06/16
06/17/2013 00:00:00,15.93,3.8,2013/06/17
06/18/2013 00:00:00,15.87,3.93,2013/06/18
06/19/2013 00:00:00,16.02,4.08,2013/06/19
06/20/2013 00:00:00,15.86,3.95,2013/06/20
06/21/2013 00:00:00,15.68,4.06,2013/06/21
06/22/2013 00:00:00,15.68,4.24,2013/06/22
06/23/2013 00:00:00,15.81,4.65,2013/06/23
06/24/2013 00:00:00,16.04,4.68,2013/06/24
06/25/2013 00:00:00,16.33,4.73,2013/06/25
06/26/2013 00:00:00,16.78,4.97,2013/06/26
06/27/2013 00:00:00,17.75,5.23,2013/06/27
06/28/2013 00:00:00,18.68,5.44,2013/06/28
06/29/2013 00:00:00,18.75,5.45,2013/06/29
06/30/2013 00:00:00,18.43,5.4,2013/06/30
07/01/2013 00:00:00,18.14,5.34,2013/07/01
07/02/2013 00:00:00,17.99,5.35,2013/07/02
07/03/2013 00:00:00,17.85,5.48,2013/07/03
07/04/2013 00:00:00,17.58,5.39,2013/07/04
07/05/2013 00:00:00,17.34,5.44,2013/07/05
07/06/2013 00:00:00,17.39,5.52,2013/07/06
07/07/2013 00:00:00,17.57,5.6,2013/07/07
07/08/2013 00:00:00,17.56,5.52,2013/07/08
07/09/2013 00:00:00,17.56,5.3,2013/07/09
07/10/2013 00:00:00,17.62,5.29,2013/07/10
07/11/2013 00:00:00,17.61,5.3,2013/07/11
07/12/2013 00:00:00,17.49,5.17,2013/07/12
07/13/2013 00:00:00,17.46,5.03,2013/07/13
07/14/2013 00:00:00,17.5,5.04,2013/07/14
07/15/2013 00:00:00,17.63,5.19,2013/07/15
07/16/2013 00:00:00,17.55,5.28,2013/07/16
07/17/2013 00:00:00,17.49,5.09,2013/07/17
07/18/2013 00:00:00,17.55,5.15,2013/07/18
07/19/2013 00:00:00,17.63,5.34,2013/07/19
07/20/2013 00:00:00,17.67,5.51,2013/07/20
07/21/2013 00:00:00,17.74,5.72,2013/07/21
07/22/2013 00:00:00,17.8,5.77,2013/07/22
07/23/2013 00:00:00,17.9,5.63,2013/07/23
07/24/2013 00:00:00,17.87,5.52,2013/07/24
07/25/2013 00:00:00,17.87,5.5,2013/07/25
07/26/2013 00:00:00,17.94,5.43,2013/07/26
07/27/2013 00:00:00,17.98,5.34,2013/07/27
07/28/2013 00:00:00,17.91,5.34,2013/07/28
07/29/2013 00:00:00,17.98,5.45,2013/07/29
07/30/2013 00:00:00,17.97,5.32,2013/07/30
07/31/2013 00:00:00,17.65,5.28,2013/07/31
08/01/2013 00:00:00,17.52,5.2,2013/08/01
08/02/2013 00:00:00,17.6,5.14,2013/08/02
08/03/2013 00:00:00,17.63,5.21,2013/08/03
08/04/2013 00:00:00,17.54,5.23,2013/08/04
08/05/2013 00:00:00,17.51,5.1,2013/08/05
08/06/2013 00:00:00,17.52,5.11,2013/08/06
08/07/2013 00:00:00,17.51,5.17,2013/08/07
08/08/2013 00:00:00,17.51,5.01,2013/08/08
08/09/2013 00:00:00,17.52,4.9,2013/08/09
08/10/2013 00:00:00,17.5,5.04,2013/08/10
08/11/2013 00:00:00,17.51,4.98,2013/08/11
08/12/2013 00:00:00,17.57,5.02,2013/08/12
08/13/2013 00:00:00,17.7,5.03,2013/08/13
08/14/2013 00:00:00,17.76,5.07,2013/08/14
08/15/2013 00:00:00,17.83,5.23,2013/08/15
08/16/2013 00:00:00,17.99,5.42,2013/08/16
08/17/2013 00:00:00,18.17,5.53,2013/08/17
08/18/2013 00:00:00,18.31,5.63,2013/08/18
08/19/2013 00:00:00,18.14,5.59,2013/08/19
08/20/2013 00:00:00,17.9,5.67,2013/08/20
08/21/2013 00:00:00,17.96,5.72,2013/08/21
08/22/2013 00:00:00,18.17,5.7,2013/08/22
08/23/2013 00:00:00,18.37,5.66,2013/08/23
08/24/2013 00:00:00,18.45,5.64,2013/08/24
08/25/2013 00:00:00,18.47,5.61,2013/08/25
08/26/2013 00:00:00,18.38,5.53,2013/08/26
08/27/2013 00:00:00,18.31,5.45,2013/08/27
08/28/2013 00:00:00,18.21,5.4,2013/08/28
08/29/2013 00:00:00,18.19,5.32,2013/08/29
08/30/2013 00:00:00,18.12,5.22,2013/08/30
08/31/2013 00:00:00,18,5.22,2013/08/31
09/01/2013 00:00:00,17.83,5.2,2013/09/01
09/02/2013 00:00:00,17.64,5.14,2013/09/02
09/03/2013 00:00:00,17.46,5.06,2013/09/03
09/04/2013 00:00:00,17.42,5.03,2013/09/04
09/05/2013 00:00:00,17.45,5.06,2013/09/05
09/06/2013 00:00:00,17.53,5,2013/09/06
09/07/2013 00:00:00,17.52,4.98,2013/09/07
09/08/2013 00:00:00,17.5,5.03,2013/09/08
09/09/2013 00:00:00,17.37,5,2013/09/09
09/10/2013 00:00:00,17.25,5.1,2013/09/10
09/11/2013 00:00:00,17.17,5.04,2013/09/11
09/12/2013 00:00:00,16.91,4.67,2013/09/12
09/13/2013 00:00:00,16.61,4.5,2013/09/13
09/14/2013 00:00:00,16.42,4.51,2013/09/14
09/15/2013 00:00:00,16.4,4.58,2013/09/15
09/16/2013 00:00:00,16.42,4.49,2013/09/16
09/17/2013 00:00:00,16.35,4.39,2013/09/17
09/18/2013 00:00:00,16.21,4.05,2013/09/18
09/19/2013 00:00:00,16.09,3.96,2013/09/19
09/20/2013 00:00:00,15.82,4.01,2013/09/20
09/21/2013 00:00:00,15.56,3.98,2013/09/21
09/22/2013 00:00:00,15.57,3.93,2013/09/22
09/23/2013 00:00:00,15.69,3.95,2013/09/23
09/24/2013 00:00:00,15.72,3.92,2013/09/24
09/25/2013 00:00:00,15.59,3.81,2013/09/25
09/26/2013 00:00:00,15.48,3.51,2013/09/26
09/27/2013 00:00:00,15.4,3.11,2013/09/27
09/28/2013 00:00:00,15.4,3.28,2013/09/28
09/29/2013 00:00:00,15.36,3.47,2013/09/29
09/30/2013 00:00:00,15.11,3.43,2013/09/30
10/01/2013 00:00:00,14.93,3.38,2013/10/01
10/02/2013 00:00:00,14.64,3.26,2013/10/02
10/03/2013 00:00:00,14.5,3.02,2013/10/03
10/04/2013 00:00:00,14.45,2.85,2013/10/04
10/05/2013 00:00:00,14.36,2.85,2013/10/05
10/06/2013 00:00:00,14.29,2.96,2013/10/06
10/07/2013 00:00:00,14.26,3.19,2013/10/07
10/08/2013 00:00:00,14.25,3.36,2013/10/08
10/09/2013 00:00:00,14.2,3.53,2013/10/09
10/10/2013 00:00:00,14.05,3.46,2013/10/10
10/11/2013 00:00:00,13.95,3.24,2013/10/11
10/12/2013 00:00:00,13.85,3.15,2013/10/12
10/13/2013 00:00:00,13.75,3.08,2013/10/13
10/14/2013 00:00:00,13.61,2.72,2013/10/14
10/15/2013 00:00:00,13.52,2.7,2013/10/15
10/16/2013 00:00:00,13.47,2.76,2013/10/16
10/17/2013 00:00:00,13.38,2.91,2013/10/17
10/18/2013 00:00:00,13.22,3,2013/10/18
10/19/2013 00:00:00,13.05,2.95,2013/10/19
10/20/2013 00:00:00,12.8,2.95,2013/10/20
10/21/2013 00:00:00,12.61,3.04,2013/10/21
10/22/2013 00:00:00,12.64,3.01,2013/10/22
10/23/2013 00:00:00,12.66,3.06,2013/10/23
10/24/2013 00:00:00,12.77,3.2,2013/10/24
10/25/2013 00:00:00,12.52,2.9,2013/10/25
10/26/2013 00:00:00,12.36,2.59,2013/10/26
10/27/2013 00:00:00,12.44,2.9,2013/10/27
10/28/2013 00:00:00,12.99,3.32,2013/10/28
10/29/2013 00:00:00,13.19,2.95,2013/10/29
10/30/2013 00:00:00,13.43,2.96,2013/10/30
10/31/2013 00:00:00,13.75,2.95,2013/10/31
11/01/2013 00:00:00,14.08,3,2013/11/01
11/02/2013 00:00:00,14.51,3.32,2013/11/02
11/03/2013 00:00:00,14.8,3.37,2013/11/03
11/04/2013 00:00:00,14.78,3.41,2013/11/04
11/05/2013 00:00:00,14.64,3.41,2013/11/05
11/06/2013 00:00:00,14.51,3.32,2013/11/06
11/07/2013 00:00:00,14.45,3.36,2013/11/07
11/08/2013 00:00:00,14.44,3.35,2013/11/08
11/09/2013 00:00:00,14.26,3.16,2013/11/09
11/10/2013 00:00:00,14.15,3.11,2013/11/10
11/11/2013 00:00:00,14.05,3.05,2013/11/11
11/12/2013 00:00:00,13.93,2.96,2013/11/12
11/13/2013 00:00:00,13.81,2.92,2013/11/13
11/14/2013 00:00:00,13.75,3.1,2013/11/14
11/15/2013 00:00:00,13.72,3.21,2013/11/15
11/16/2013 00:00:00,13.7,3.22,2013/11/16
11/17/2013 00:00:00,13.67,3.15,2013/11/17
11/18/2013 00:00:00,13.67,3.16,2013/11/18
11/19/2013 00:00:00,13.68,3.18,2013/11/19
11/20/2013 00:00:00,13.7,3.37,2013/11/20
11/21/2013 00:00:00,13.79,3.25,2013/11/21
11/22/2013 00:00:00,14.13,2.99,2013/11/22
11/23/2013 00:00:00,14.23,3,2013/11/23
11/24/2013 00:00:00,14.22,2.85,2013/11/24
11/25/2013 00:00:00,14.1,2.63,2013/11/25
11/26/2013 00:00:00,13.87,2.56,2013/11/26
11/27/2013 00:00:00,13.68,2.71,2013/11/27
11/28/2013 00:00:00,13.57,2.97,2013/11/28
11/29/2013 00:00:00,13.51,2.95,2013/11/29
11/30/2013 00:00:00,13.5,2.93,2013/11/30
12/01/2013 00:00:00,13.55,3.01,2013/12/01
12/02/2013 00:00:00,13.57,3.2,2013/12/02
12/03/2013 00:00:00,13.56,3.6,2013/12/03
12/04/2013 00:00:00,13.54,2.9,2013/12/04
12/05/2013 00:00:00,13.49,2.5,2013/12/05
12/06/2013 00:00:00,13.38,2.68,2013/12/06
12/07/2013 00:00:00,13.48,2.91,2013/12/07
12/08/2013 00:00:00,13.59,2.37,2013/12/08
12/09/2013 00:00:00,13.64,2.23,2013/12/09
12/10/2013 00:00:00,13.63,2.3,2013/12/10
12/11/2013 00:00:00,13.56,2.56,2013/12/11
12/12/2013 00:00:00,13.53,2.66,2013/12/12
12/13/2013 00:00:00,13.61,2.87,2013/12/13
12/14/2013 00:00:00,13.57,2.89,2013/12/14
12/15/2013 00:00:00,13.62,2.86,2013/12/15
12/16/2013 00:00:00,13.62,3.01,2013/12/16
12/17/2013 00:00:00,13.6,3.11,2013/12/17
12/18/2013 00:00:00,13.65,3.3,2013/12/18
12/19/2013 00:00:00,13.69,3.31,2013/12/19
12/20/2013 00:00:00,13.61,3.14,2013/12/20
12/21/2013 00:00:00,13.56,3.06,2013/12/21
12/22/2013 00:00:00,13.61,2.87,2013/12/22
12/23/2013 00:00:00,13.57,2.69,2013/12/23
12/24/2013 00:00:00,13.56,2.67,2013/12/24
12/25/2013 00:00:00,13.52,2.64,2013/12/25
12/26/2013 00:00:00,13.49,2.69,2013/12/26
12/27/2013 00:00:00,13.49,2.8,2013/12/27
12/28/2013 00:00:00,13.49,3.06,2013/12/28
12/29/2013 00:00:00,13.52,3.19,2013/12/29
12/30/2013 00:00:00,13.51,3.21,2013/12/30
12/31/2013 00:00:00,13.56,3.3,2013/12/31
01/01/2014 00:00:00,13.58,3.34,2014/01/01
01/02/2014 00:00:00,13.54,3.28,2014/01/02
01/03/2014 00:00:00,13.46,3.25,2014/01/03
01/04/2014 00:00:00,13.42,3.24,2014/01/04
01/05/2014 00:00:00,13.39,3.09,2014/01/05
01/06/2014 00:00:00,13.3,2.86,2014/01/06
01/07/2014 00:00:00,13.27,2.78,2014/01/07
01/08/2014 00:00:00,13.03,2.72,2014/01/08
01/09/2014 00:00:00,12.73,2.63,2014/01/09
01/10/2014 00:00:00,12.65,2.49,2014/01/10
01/11/2014 00:00:00,12.57,2.58,2014/01/11
01/12/2014 00:00:00,12.48,2.49,2014/01/12
01/13/2014 00:00:00,12.48,2.37,2014/01/13
01/14/2014 00:00:00,12.58,2.43,2014/01/14
01/15/2014 00:00:00,12.66,2.47,2014/01/15
01/16/2014 00:00:00,12.6,2.54,2014/01/16
01/17/2014 00:00:00,12.4,2.54,2014/01/17
01/18/2014 00:00:00,12.16,2.51,2014/01/18
01/19/2014 00:00:00,12.06,2.5,2014/01/19
01/20/2014 00:00:00,12.12,2.44,2014/01/20
01/21/2014 00:00:00,11.99,2.25,2014/01/21
01/22/2014 00:00:00,11.92,2.2,2014/01/22
01/23/2014 00:00:00,11.92,2.34,2014/01/23
01/24/2014 00:00:00,11.96,2.43,2014/01/24
01/25/2014 00:00:00,11.94,2.46,2014/01/25
01/26/2014 00:00:00,11.97,2.7,2014/01/26
01/27/2014 00:00:00,12,2.9,2014/01/27
01/28/2014 00:00:00,11.99,2.87,2014/01/28
01/29/2014 00:00:00,12.06,2.88,2014/01/29
01/30/2014 00:00:00,12.31,3.03,2014/01/30
01/31/2014 00:00:00,12.68,3.09,2014/01/31
02/01/2014 00:00:00,12.91,2.84,2014/02/01
02/02/2014 00:00:00,12.81,2.74,2014/02/02
02/03/2014 00:00:00,12.65,2.69,2014/02/03
02/04/2014 00:00:00,12.6,2.54,2014/02/04
02/05/2014 00:00:00,12.59,2.42,2014/02/05
02/06/2014 00:00:00,12.89,2.58,2014/02/06
02/07/2014 00:00:00,13.25,2.95,2014/02/07
02/08/2014 00:00:00,13.61,3.53,2014/02/08
02/09/2014 00:00:00,14.73,4.4,2014/02/09
02/10/2014 00:00:00,17.9,5.72,2014/02/10
02/11/2014 00:00:00,20.83,6.65,2014/02/11
02/12/2014 00:00:00,21.49,6.86,2014/02/12
02/13/2014 00:00:00,19.15,5.72,2014/02/13
02/14/2014 00:00:00,16.93,4.53,2014/02/14
02/15/2014 00:00:00,16.14,3.97,2014/02/15
02/16/2014 00:00:00,15.9,3.78,2014/02/16
02/17/2014 00:00:00,15.56,3.46,2014/02/17
