"","Dates","StageHeight_FW","Overtopping_FW","StageHeight_ISt","Overtopping_ISt","StageHeight_LIS","Overtopping_LIS","Inundation"
"344",1998-12-10,33.3,"Yes",18.11,"Yes",6.93791666666667,"No",TRUE
"345",1998-12-11,32.84,"Yes",17.73,"Yes",6.555,"No",TRUE
"346",1998-12-12,32.27,"Yes",17.26,"Yes",6.28635416666667,"No",TRUE
"347",1998-12-13,31.78,"No",16.72,"No",6.20302083333333,"No",FALSE
"348",1998-12-14,31.4,"No",16.26,"No",6.29229166666667,"No",FALSE
"349",1998-12-15,31.13,"No",15.87,"No",6.08979166666667,"No",FALSE
"350",1998-12-16,30.71,"No",15.53,"No",6.1284375,"No",FALSE
"351",1998-12-17,29.67,"No",14.93,"No",6.25541666666667,"No",FALSE
"352",1998-12-18,28.32,"No",13.81,"No",6.43114583333333,"No",FALSE
"353",1998-12-19,27.39,"No",12.74,"No",6.30270833333333,"No",FALSE
"354",1998-12-20,26.71,"No",12,"No",6.34416666666667,"No",FALSE
"355",1998-12-21,25.94,"No",11.42,"No",5.80958333333333,"No",FALSE
"356",1998-12-22,24.98,"No",10.79,"No",5.554375,"No",FALSE
"357",1998-12-23,23.98,"No",10.13,"No",5.51072916666667,"No",FALSE
"358",1998-12-24,22.99,"No",9.37,"No",5.65472222222222,"No",FALSE
"359",1998-12-25,22.12,"No",8.58,"No",5.01,"No",FALSE
"360",1998-12-26,21.52,"No",7.96,"No",4.92614583333333,"No",FALSE
"361",1998-12-27,21.12,"No",7.54,"No",4.87520833333333,"No",FALSE
"362",1998-12-28,20.86,"No",7.33,"No",4.80375,"No",FALSE
"363",1998-12-29,20.67,"No",7.24,"No",4.86145833333333,"No",FALSE
"364",1998-12-30,20.55,"No",7.15,"No",5.07614583333333,"No",FALSE
"365",1998-12-31,20.25,"No",7.05,"No",5.34239583333333,"No",FALSE
"366",1999-01-01,19.87,"No",6.81,"No",5.2990625,"No",FALSE
"367",1999-01-02,19.62,"No",6.57,"No",5.25072916666667,"No",FALSE
"368",1999-01-03,19.51,"No",6.49,"No",5.29541666666667,"No",FALSE
"369",1999-01-04,19.45,"No",6.36,"No",5.13864583333333,"No",FALSE
"370",1999-01-05,19.4,"No",6.2,"No",5.00666666666667,"No",FALSE
"371",1999-01-06,19.33,"No",6.1,"No",4.869375,"No",FALSE
"372",1999-01-07,19.27,"No",6.03,"No",4.9075,"No",FALSE
"373",1999-01-08,19.05,"No",5.87,"No",4.72958333333333,"No",FALSE
"374",1999-01-09,18.79,"No",5.54,"No",4.45427083333333,"No",FALSE
"375",1999-01-10,18.68,"No",5.34,"No",4.43385416666667,"No",FALSE
"376",1999-01-11,18.57,"No",5.34,"No",4.6828125,"No",FALSE
"377",1999-01-12,18.48,"No",5.46,"No",5.00479166666667,"No",FALSE
"378",1999-01-13,18.39,"No",5.5,"No",5.16436781609195,"No",FALSE
"379",1999-01-14,18.31,"No",5.43,"No",4.88916666666667,"No",FALSE
"380",1999-01-15,18.24,"No",5.41,"No",4.99625,"No",FALSE
"381",1999-01-16,18.19,"No",5.61,"No",5.36177083333333,"No",FALSE
"382",1999-01-17,18.17,"No",5.8,"No",5.40572916666667,"No",FALSE
"383",1999-01-18,18.44,"No",6.19,"No",5.5984375,"No",FALSE
"384",1999-01-19,20.51,"No",6.87,"No",5.60041666666667,"No",FALSE
"385",1999-01-20,24.78,"No",9.23,"No",6.02145833333333,"No",FALSE
"386",1999-01-21,28,"No",15.37,"No",6.4053125,"No",FALSE
"387",1999-01-22,29.26,"No",18.05,"Yes",6.35625,"No",TRUE
"388",1999-01-23,30.4,"No",18.64,"Yes",6.57104166666667,"No",TRUE
"389",1999-01-24,32.22,"Yes",19.47,"Yes",6.293125,"No",TRUE
"390",1999-01-25,32.92,"Yes",20.15,"Yes",6.20423913043478,"No",TRUE
"391",1999-01-26,32.74,"Yes",19.75,"Yes",6.6871875,"No",TRUE
"392",1999-01-27,32.26,"Yes",19.19,"Yes",6.43298850574713,"No",TRUE
"393",1999-01-28,31.43,"No",18.26,"Yes",6.34135416666667,"No",TRUE
"394",1999-01-29,30.39,"No",17.12,"Yes",6.23987951807229,"No",TRUE
"395",1999-01-30,29.16,"No",15.87,"No",6.33263736263736,"No",FALSE
"396",1999-01-31,27.88,"No",14.79,"No",6.75677083333333,"No",FALSE
"397",1999-02-01,26.78,"No",13.75,"No",6.59125,"No",FALSE
"398",1999-02-02,25.76,"No",12.54,"No",6.22479166666667,"No",FALSE
"399",1999-02-03,24.49,"No",11.49,"No",6.1803125,"No",FALSE
"400",1999-02-04,23.55,"No",10.43,"No",6.2759375,"No",FALSE
"401",1999-02-05,23.01,"No",9.99,"No",6.09885416666667,"No",FALSE
"402",1999-02-06,23.97,"No",9.97,"No",5.84270833333333,"No",FALSE
"403",1999-02-07,27.03,"No",12.9,"No",6.56,"No",FALSE
"404",1999-02-08,31.07,"No",17.06,"Yes",7.09260416666667,"No",TRUE
"405",1999-02-09,33.75,"Yes",19.76,"Yes",7.820625,"No",TRUE
"406",1999-02-10,35.34,"Yes",23.33,"Yes",9.075,"No",TRUE
"407",1999-02-11,35.42,"Yes",24.61,"Yes",12.3398958333333,"No",TRUE
"408",1999-02-12,35.3,"Yes",24.08,"Yes",16.0998958333333,"Yes",TRUE
"409",1999-02-13,34.94,"Yes",23.18,"Yes",16.6257291666667,"Yes",TRUE
"410",1999-02-14,34.66,"Yes",22.37,"Yes",16.2210416666667,"Yes",TRUE
"411",1999-02-15,34.45,"Yes",21.61,"Yes",15.531875,"Yes",TRUE
"412",1999-02-16,34.29,"Yes",21.16,"Yes",14.8570833333333,"Yes",TRUE
"413",1999-02-17,34.59,"Yes",21.3,"Yes",14.254375,"Yes",TRUE
"414",1999-02-18,35.17,"Yes",24.54,"Yes",13.9652083333333,"Yes",TRUE
"415",1999-02-19,35.39,"Yes",24.86,"Yes",15.2534375,"Yes",TRUE
"416",1999-02-20,35.49,"Yes",23.82,"Yes",16.5153125,"Yes",TRUE
"417",1999-02-21,35.53,"Yes",23.4,"Yes",17.1205208333333,"Yes",TRUE
"418",1999-02-22,35.58,"Yes",23.27,"Yes",17.2901086956522,"Yes",TRUE
"419",1999-02-23,35.46,"Yes",22.72,"Yes",17.3696875,"Yes",TRUE
"420",1999-02-24,35.1,"Yes",22.07,"Yes",17.1941666666667,"Yes",TRUE
"421",1999-02-25,34.82,"Yes",21.62,"Yes",16.6258333333333,"Yes",TRUE
"422",1999-02-26,34.68,"Yes",21.36,"Yes",15.9617708333333,"Yes",TRUE
"423",1999-02-27,34.58,"Yes",21.18,"Yes",15.421875,"Yes",TRUE
"424",1999-02-28,34.54,"Yes",21.04,"Yes",14.9878125,"Yes",TRUE
"425",1999-03-01,34.58,"Yes",21.11,"Yes",14.7134375,"Yes",TRUE
"426",1999-03-02,34.79,"Yes",21.52,"Yes",14.6145833333333,"Yes",TRUE
"427",1999-03-03,34.91,"Yes",21.8,"Yes",15.0110416666667,"Yes",TRUE
"428",1999-03-04,35.03,"Yes",21.95,"Yes",15.4464583333333,"Yes",TRUE
"429",1999-03-05,35.02,"Yes",21.91,"Yes",15.7395833333333,"Yes",TRUE
"430",1999-03-06,35.02,"Yes",21.87,"Yes",15.7945833333333,"Yes",TRUE
"431",1999-03-07,34.94,"Yes",21.6,"Yes",15.745625,"Yes",TRUE
"432",1999-03-08,34.8,"Yes",21.17,"Yes",15.5292708333333,"Yes",TRUE
"433",1999-03-09,34.72,"Yes",20.9,"Yes",15.25125,"Yes",TRUE
"434",1999-03-10,34.58,"Yes",20.57,"Yes",14.9536458333333,"Yes",TRUE
"435",1999-03-11,34.46,"Yes",20.24,"Yes",14.6344791666667,"Yes",TRUE
"436",1999-03-12,34.31,"Yes",20.05,"Yes",14.3533333333333,"Yes",TRUE
"437",1999-03-13,34.1,"Yes",19.75,"Yes",13.9889583333333,"Yes",TRUE
"438",1999-03-14,33.87,"Yes",19.45,"Yes",13.4601041666667,"Yes",TRUE
"439",1999-03-15,33.4,"Yes",19.08,"Yes",12.92625,"No",TRUE
"440",1999-03-16,32.52,"Yes",18.37,"Yes",12.383125,"No",TRUE
"441",1999-03-17,31.5,"No",17.32,"Yes",11.9495833333333,"No",TRUE
"442",1999-03-18,30.41,"No",16.14,"No",11.6371875,"No",FALSE
"443",1999-03-19,29.44,"No",15.01,"No",11.4747916666667,"No",FALSE
"444",1999-03-20,28.5,"No",14.05,"No",11.4292592592593,"No",FALSE
"445",1999-03-21,27.43,"No",13.17,"No",11.3861458333333,"No",FALSE
"446",1999-03-22,26.46,"No",12.3,"No",11.188125,"No",FALSE
"447",1999-03-23,25.49,"No",11.55,"No",10.7944791666667,"No",FALSE
"448",1999-03-24,24.49,"No",10.76,"No",10.1127083333333,"No",FALSE
"449",1999-03-25,24.1,"No",10.18,"No",9.3921875,"No",FALSE
"450",1999-03-26,26.65,"No",10.22,"No",9.6821875,"No",FALSE
"451",1999-03-27,28.21,"No",11.81,"No",10.37125,"No",FALSE
"452",1999-03-28,28.32,"No",12.55,"No",11.0365625,"No",FALSE
"453",1999-03-29,27.98,"No",12.68,"No",11.6313541666667,"No",FALSE
"454",1999-03-30,27.05,"No",12.38,"No",12.01875,"No",FALSE
"455",1999-03-31,25.59,"No",11.6,"No",12.1383333333333,"No",FALSE
"456",1999-04-01,24.54,"No",10.52,"No",12.1480208333333,"No",FALSE
"457",1999-04-02,23.75,"No",9.57,"No",11.9552083333333,"No",FALSE
"458",1999-04-03,22.98,"No",9.02,"No",11.3853125,"No",FALSE
"459",1999-04-04,22.36,"No",8.51,"No",11.2778494623656,"No",FALSE
"460",1999-04-05,21.87,"No",8.22,"No",10.9273958333333,"No",FALSE
"461",1999-04-06,21.61,"No",8.22,"No",10.3609375,"No",FALSE
"462",1999-04-07,21.48,"No",8.07,"No",9.78552083333333,"No",FALSE
"463",1999-04-08,21.61,"No",8.15,"No",9.12427083333333,"No",FALSE
"464",1999-04-09,21.79,"No",8.3,"No",8.78583333333333,"No",FALSE
"465",1999-04-10,21.8,"No",8.24,"No",8.53770833333333,"No",FALSE
"466",1999-04-11,22.21,"No",8.61,"No",8.51114583333333,"No",FALSE
"467",1999-04-12,22.84,"No",9,"No",8.504375,"No",FALSE
"468",1999-04-13,25.12,"No",9.85,"No",9.26541666666667,"No",FALSE
"469",1999-04-14,25.88,"No",10.7,"No",9.8665625,"No",FALSE
"470",1999-04-15,25.38,"No",10.55,"No",10.4204166666667,"No",FALSE
"471",1999-04-16,25.15,"No",10.38,"No",10.6741666666667,"No",FALSE
"472",1999-04-17,25,"No",10.39,"No",10.5951086956522,"No",FALSE
"473",1999-04-18,25,"No",10.35,"No",10.1581318681319,"No",FALSE
"474",1999-04-19,24.97,"No",10.38,"No",9.55729166666667,"No",FALSE
"475",1999-04-20,24.72,"No",10.29,"No",8.850625,"No",FALSE
"476",1999-04-21,24.38,"No",10.08,"No",8.43989583333333,"No",FALSE
"477",1999-04-22,24.08,"No",9.91,"No",13.0878947368421,"Yes",TRUE
"478",1999-04-23,23.43,"No",9.49,"No",7.25791666666667,"No",FALSE
"479",1999-04-24,22.6,"No",9.03,"No",7.30291666666667,"No",FALSE
"480",1999-04-25,21.91,"No",8.78,"No",7.46625,"No",FALSE
"481",1999-04-26,21.43,"No",8.39,"No",7.1003125,"No",FALSE
"482",1999-04-27,21.12,"No",8.23,"No",6.47947916666667,"No",FALSE
"483",1999-04-28,20.91,"No",8.16,"No",5.92041666666667,"No",FALSE
"484",1999-04-29,20.74,"No",7.82,"No",5.13821052631579,"No",FALSE
"485",1999-04-30,20.61,"No",7.81,"No",5.784375,"No",FALSE
"486",1999-05-01,20.31,"No",7.8,"No",5.9384375,"No",FALSE
"487",1999-05-02,20.02,"No",7.79,"No",6.095,"No",FALSE
"488",1999-05-03,19.9,"No",7.67,"No",5.9403125,"No",FALSE
"489",1999-05-04,20.01,"No",7.73,"No",5.86041666666667,"No",FALSE
"490",1999-05-05,20.01,"No",7.49,"No",5.3140625,"No",FALSE
"491",1999-05-06,19.72,"No",7.3,"No",5.27833333333333,"No",FALSE
"492",1999-05-07,18.91,"No",6.99,"No",5.15895833333333,"No",FALSE
"493",1999-05-08,18.71,"No",6.46,"No",4.70831578947368,"No",FALSE
"494",1999-05-09,19.03,"No",6.3,"No",4.58885416666667,"No",FALSE
"495",1999-05-10,18.77,"No",NA,NA,4.6559375,"No",FALSE
"496",1999-05-11,18.42,"No",NA,NA,4.8140625,"No",FALSE
"497",1999-05-12,18.01,"No",NA,NA,4.9446875,"No",FALSE
"498",1999-05-13,17.75,"No",NA,NA,5.2153125,"No",FALSE
"499",1999-05-14,17.82,"No",NA,NA,5.1384375,"No",FALSE
"500",1999-05-15,17.66,"No",NA,NA,5.3678125,"No",FALSE
"501",1999-05-16,17.26,"No",NA,NA,5.2409375,"No",FALSE
"502",1999-05-17,16.96,"No",NA,NA,5.40739583333333,"No",FALSE
"503",1999-05-18,16.93,"No",NA,NA,5.6309375,"No",FALSE
"504",1999-05-19,16.92,"No",NA,NA,5.75125,"No",FALSE
"505",1999-05-20,17.01,"No",NA,NA,5.6865625,"No",FALSE
"506",1999-05-21,17.06,"No",NA,NA,5.25125,"No",FALSE
"507",1999-05-22,17.15,"No",NA,NA,5.04073684210526,"No",FALSE
"508",1999-05-23,17.68,"No",NA,NA,5.7671875,"No",FALSE
"509",1999-05-24,17.86,"No",NA,NA,5.61583333333333,"No",FALSE
"510",1999-05-25,17.9,"No",NA,NA,5.29677083333333,"No",FALSE
"511",1999-05-26,17.69,"No",NA,NA,5.291875,"No",FALSE
"512",1999-05-27,17.46,"No",5.75,"No",5.46177083333333,"No",FALSE
"513",1999-05-28,17.59,"No",5.81,"No",5.42552083333333,"No",FALSE
"514",1999-05-29,18,"No",5.95,"No",5.54416666666667,"No",FALSE
"515",1999-05-30,18.31,"No",6.16,"No",5.574375,"No",FALSE
"516",1999-05-31,18.68,"No",6.44,"No",5.90333333333333,"No",FALSE
"517",1999-06-01,18.68,"No",6.48,"No",5.98645833333333,"No",FALSE
"518",1999-06-02,18.4,"No",6.42,"No",5.95958333333333,"No",FALSE
"519",1999-06-03,18.31,"No",6.2,"No",5.73791666666667,"No",FALSE
"520",1999-06-04,18.77,"No",6.1,"No",NA,NA,FALSE
"521",1999-06-05,19.55,"No",6.4,"No",5.28979166666667,"No",FALSE
"522",1999-06-06,19.76,"No",6.56,"No",5.2675,"No",FALSE
"523",1999-06-07,19.43,"No",6.42,"No",5.1096875,"No",FALSE
"524",1999-06-08,18.82,"No",5.97,"No",4.85239583333333,"No",FALSE
"525",1999-06-09,18.25,"No",5.62,"No",4.70875,"No",FALSE
"526",1999-06-10,17.69,"No",5.4,"No",4.8628125,"No",FALSE
"527",1999-06-11,17.33,"No",5.33,"No",5.044375,"No",FALSE
"528",1999-06-12,17.03,"No",5.37,"No",5.44083333333333,"No",FALSE
"529",1999-06-13,16.74,"No",5.26,"No",5.5090625,"No",FALSE
"530",1999-06-14,16.6,"No",5.27,"No",5.58260416666667,"No",FALSE
"531",1999-06-15,16.43,"No",5.28,"No",5.76708333333333,"No",FALSE
"532",1999-06-16,16.34,"No",5.05,"No",5.64625,"No",FALSE
"533",1999-06-17,16.4,"No",4.92,"No",5.38614583333333,"No",FALSE
"534",1999-06-18,16.46,"No",4.94,"No",5.40208333333333,"No",FALSE
"535",1999-06-19,16.36,"No",4.76,"No",5.24322916666667,"No",FALSE
"536",1999-06-20,16.32,"No",4.65,"No",5.08677083333333,"No",FALSE
"537",1999-06-21,16.45,"No",4.79,"No",5.23989583333333,"No",FALSE
"538",1999-06-22,16.51,"No",4.79,"No",5.1546875,"No",FALSE
"539",1999-06-23,16.56,"No",5.03,"No",5.42395833333333,"No",FALSE
"540",1999-06-24,16.51,"No",5.2,"No",5.78229166666667,"No",FALSE
"541",1999-06-25,16.45,"No",4.95,"No",5.5771875,"No",FALSE
"542",1999-06-26,16.57,"No",5.07,"No",5.33260416666667,"No",FALSE
"543",1999-06-27,16.55,"No",5.17,"No",5.28574712643678,"No",FALSE
"544",1999-06-28,16.9,"No",5.51,"No",5.3259375,"No",FALSE
"545",1999-06-29,17.66,"No",6.12,"No",5.4578125,"No",FALSE
"546",1999-06-30,18.21,"No",6.57,"No",5.57770833333333,"No",FALSE
"547",1999-07-01,18.32,"No",6.76,"No",5.819375,"No",FALSE
"548",1999-07-02,18.36,"No",6.79,"No",5.9953125,"No",FALSE
"549",1999-07-03,18.31,"No",6.64,"No",5.9116091954023,"No",FALSE
"550",1999-07-04,18.22,"No",6.32,"No",5.530625,"No",FALSE
"551",1999-07-05,18.12,"No",6.05,"No",4.9925,"No",FALSE
"552",1999-07-06,18.24,"No",6.14,"No",5.06931034482759,"No",FALSE
"553",1999-07-07,18.25,"No",6.14,"No",5.02052083333333,"No",FALSE
"554",1999-07-08,18.27,"No",6.15,"No",4.75864583333333,"No",FALSE
"555",1999-07-09,18.31,"No",6.47,"No",5.12322916666667,"No",FALSE
"556",1999-07-10,18.37,"No",6.59,"No",5.31979166666667,"No",FALSE
"557",1999-07-11,18.39,"No",6.64,"No",5.37458333333333,"No",FALSE
"558",1999-07-12,18.41,"No",6.76,"No",5.47604166666667,"No",FALSE
"559",1999-07-13,18.53,"No",6.92,"No",NA,NA,FALSE
"560",1999-07-14,18.63,"No",7.07,"No",5.97375,"No",FALSE
"561",1999-07-15,18.79,"No",7.25,"No",6.1534375,"No",FALSE
"562",1999-07-16,18.88,"No",7.08,"No",5.97166666666667,"No",FALSE
"563",1999-07-17,18.88,"No",6.98,"No",5.6015625,"No",FALSE
"564",1999-07-18,19.03,"No",7,"No",5.29364583333333,"No",FALSE
"565",1999-07-19,19.21,"No",7.1,"No",5.26614583333333,"No",FALSE
"566",1999-07-20,19.48,"No",7.2,"No",5.2084375,"No",FALSE
"567",1999-07-21,19.68,"No",7.14,"No",NA,NA,FALSE
"568",1999-07-22,19.72,"No",7.19,"No",5.09052083333333,"No",FALSE
"569",1999-07-23,19.66,"No",7.27,"No",NA,NA,FALSE
"570",1999-07-24,19.55,"No",7.22,"No",5.48489583333333,"No",FALSE
"571",1999-07-25,19.53,"No",7.17,"No",5.27666666666667,"No",FALSE
"572",1999-07-26,19.62,"No",7.36,"No",5.526875,"No",FALSE
"573",1999-07-27,19.75,"No",7.52,"No",5.70677083333333,"No",FALSE
"574",1999-07-28,19.77,"No",7.58,"No",5.84645833333333,"No",FALSE
"575",1999-07-29,19.75,"No",7.47,"No",5.66635416666667,"No",FALSE
"576",1999-07-30,19.76,"No",7.33,"No",5.52989583333333,"No",FALSE
"577",1999-07-31,19.64,"No",7.14,"No",5.49344827586207,"No",FALSE
"578",1999-08-01,19.56,"No",7.01,"No",5.4540625,"No",FALSE
"579",1999-08-02,19.64,"No",6.97,"No",5.26072916666667,"No",FALSE
"580",1999-08-03,19.7,"No",6.86,"No",5.07197916666667,"No",FALSE
"581",1999-08-04,19.6,"No",6.63,"No",5.05177083333333,"No",FALSE
"582",1999-08-05,19.43,"No",6.53,"No",5.28520833333333,"No",FALSE
"583",1999-08-06,19.28,"No",6.52,"No",5.50229166666667,"No",FALSE
"584",1999-08-07,18.95,"No",6.26,"No",5.38583333333333,"No",FALSE
"585",1999-08-08,18.65,"No",6.18,"No",5.46895833333333,"No",FALSE
"586",1999-08-09,18.41,"No",6.08,"No",5.64364583333333,"No",FALSE
"587",1999-08-10,18.14,"No",6.01,"No",5.7871875,"No",FALSE
"588",1999-08-11,17.83,"No",5.71,"No",5.768125,"No",FALSE
"589",1999-08-12,17.72,"No",5.51,"No",5.4465625,"No",FALSE
"590",1999-08-13,17.69,"No",5.48,"No",5.4646875,"No",FALSE
"591",1999-08-14,17.64,"No",5.37,"No",5.28260416666667,"No",FALSE
"592",1999-08-15,17.55,"No",5.23,"No",5.22645833333333,"No",FALSE
"593",1999-08-16,17.51,"No",5.14,"No",5.09864583333333,"No",FALSE
"594",1999-08-17,17.37,"No",5.05,"No",5.10927083333333,"No",FALSE
"595",1999-08-18,17.07,"No",4.95,"No",5.34103448275862,"No",FALSE
"596",1999-08-19,16.71,"No",4.63,"No",5.14,"No",FALSE
"597",1999-08-20,16.54,"No",4.58,"No",5.04854166666667,"No",FALSE
"598",1999-08-21,16.6,"No",4.65,"No",5.060625,"No",FALSE
"599",1999-08-22,16.77,"No",4.84,"No",5.070625,"No",FALSE
"600",1999-08-23,16.97,"No",5.18,"No",5.396875,"No",FALSE
"601",1999-08-24,17.08,"No",5.25,"No",5.57375,"No",FALSE
"602",1999-08-25,17.16,"No",5.21,"No",5.3946875,"No",FALSE
"603",1999-08-26,17.25,"No",5.25,"No",5.388125,"No",FALSE
"604",1999-08-27,17.37,"No",5.35,"No",5.41677083333333,"No",FALSE
"605",1999-08-28,17.65,"No",5.64,"No",5.6809375,"No",FALSE
"606",1999-08-29,17.92,"No",5.72,"No",5.63395833333333,"No",FALSE
"607",1999-08-30,17.92,"No",5.67,"No",5.69916666666667,"No",FALSE
"608",1999-08-31,17.94,"No",5.41,"No",5.22927083333333,"No",FALSE
"609",1999-09-01,17.82,"No",5.27,"No",5.2084375,"No",FALSE
"610",1999-09-02,17.58,"No",5.21,"No",5.39322916666667,"No",FALSE
"611",1999-09-03,17.51,"No",5.25,"No",5.55520833333333,"No",FALSE
"612",1999-09-04,17.56,"No",5.3,"No",5.6378125,"No",FALSE
"613",1999-09-05,17.59,"No",5.32,"No",5.68739583333333,"No",FALSE
"614",1999-09-06,17.57,"No",5.32,"No",5.64135416666667,"No",FALSE
"615",1999-09-07,17.7,"No",5.47,"No",5.66430232558139,"No",FALSE
"616",1999-09-08,17.79,"No",5.58,"No",5.948125,"No",FALSE
"617",1999-09-09,17.78,"No",5.5,"No",5.93447916666667,"No",FALSE
"618",1999-09-10,17.79,"No",5.45,"No",5.854375,"No",FALSE
"619",1999-09-11,17.94,"No",5.5,"No",5.7734375,"No",FALSE
"620",1999-09-12,18.01,"No",5.45,"No",5.80802083333333,"No",FALSE
"621",1999-09-13,17.87,"No",5.19,"No",5.755625,"No",FALSE
"622",1999-09-14,17.63,"No",4.87,"No",5.66979166666667,"No",FALSE
"623",1999-09-15,17.54,"No",4.84,"No",5.60270833333333,"No",FALSE
"624",1999-09-16,17.48,"No",4.79,"No",5.49302083333333,"No",FALSE
"625",1999-09-17,17.46,"No",4.73,"No",5.4728125,"No",FALSE
"626",1999-09-18,17.44,"No",5.09,"No",5.55708333333333,"No",FALSE
"627",1999-09-19,17.48,"No",5.37,"No",5.79197916666667,"No",FALSE
"628",1999-09-20,17.45,"No",5.21,"No",5.63197916666667,"No",FALSE
"629",1999-09-21,17.23,"No",4.9,"No",5.14979166666667,"No",FALSE
"630",1999-09-22,17.1,"No",4.89,"No",5.12395833333333,"No",FALSE
"631",1999-09-23,17.06,"No",4.93,"No",5.22947916666667,"No",FALSE
"632",1999-09-24,16.93,"No",4.87,"No",5.340625,"No",FALSE
"633",1999-09-25,16.77,"No",4.72,"No",5.24854166666667,"No",FALSE
"634",1999-09-26,16.68,"No",4.61,"No",4.95954022988506,"No",FALSE
"635",1999-09-27,16.55,"No",4.49,"No",4.92583333333333,"No",FALSE
"636",1999-09-28,16.47,"No",4.53,"No",4.87697916666667,"No",FALSE
"637",1999-09-29,16.59,"No",4.71,"No",4.90354166666667,"No",FALSE
"638",1999-09-30,16.66,"No",NA,NA,4.99239583333333,"No",FALSE
"639",1999-10-01,16.54,"No",4.78,"No",5.24354166666667,"No",FALSE
"640",1999-10-02,16.35,"No",4.81,"No",5.50322916666667,"No",FALSE
"641",1999-10-03,16.24,"No",4.75,"No",5.46979166666667,"No",FALSE
"642",1999-10-04,16.18,"No",4.65,"No",5.22677083333333,"No",FALSE
"643",1999-10-05,16.1,"No",4.52,"No",5.13583333333333,"No",FALSE
"644",1999-10-06,16.01,"No",4.46,"No",4.98375,"No",FALSE
"645",1999-10-07,15.99,"No",4.35,"No",4.75354166666667,"No",FALSE
"646",1999-10-08,16.01,"No",4.36,"No",4.61822916666667,"No",FALSE
"647",1999-10-09,16.04,"No",4.41,"No",4.71875,"No",FALSE
"648",1999-10-10,16.01,"No",4.4,"No",4.81520833333333,"No",FALSE
"649",1999-10-11,15.97,"No",4.41,"No",4.96229166666667,"No",FALSE
"650",1999-10-12,15.9,"No",4.34,"No",5.07885416666667,"No",FALSE
"651",1999-10-13,15.74,"No",4.13,"No",4.98104166666667,"No",FALSE
"652",1999-10-14,15.38,"No",3.96,"No",5.08385416666667,"No",FALSE
"653",1999-10-15,14.97,"No",3.74,"No",5.17467391304348,"No",FALSE
"654",1999-10-16,14.63,"No",3.39,"No",4.48967032967033,"No",FALSE
"655",1999-10-17,14.45,"No",3.26,"No",4.7178125,"No",FALSE
"656",1999-10-18,14.41,"No",3.34,"No",4.83354166666667,"No",FALSE
"657",1999-10-19,14.39,"No",3.34,"No",4.81260416666667,"No",FALSE
"658",1999-10-20,14.43,"No",3.33,"No",4.67447916666667,"No",FALSE
"659",1999-10-21,14.46,"No",3.41,"No",4.61989361702128,"No",FALSE
"660",1999-10-22,14.48,"No",3.48,"No",4.63864583333333,"No",FALSE
"661",1999-10-23,14.45,"No",3.75,"No",5.095625,"No",FALSE
"662",1999-10-24,14.45,"No",3.68,"No",5.1846875,"No",FALSE
"663",1999-10-25,14.5,"No",3.63,"No",5.06333333333333,"No",FALSE
"664",1999-10-26,14.6,"No",3.77,"No",5.17322916666667,"No",FALSE
"665",1999-10-27,14.67,"No",3.92,"No",5.39125,"No",FALSE
"666",1999-10-28,14.66,"No",4,"No",5.54125,"No",FALSE
"667",1999-10-29,14.76,"No",3.84,"No",5.25260416666667,"No",FALSE
"668",1999-10-30,15.2,"No",3.77,"No",5.01270833333333,"No",FALSE
"669",1999-10-31,15.34,"No",3.79,"No",4.86391304347826,"No",FALSE
"670",1999-11-01,15.27,"No",3.74,"No",4.87177083333333,"No",FALSE
"671",1999-11-02,15.15,"No",3.72,"No",4.88770833333333,"No",FALSE
"672",1999-11-03,15,"No",3.78,"No",5.08510416666667,"No",FALSE
"673",1999-11-04,14.92,"No",3.66,"No",4.939375,"No",FALSE
"674",1999-11-05,15,"No",3.83,"No",4.99072916666667,"No",FALSE
"675",1999-11-06,14.97,"No",3.93,"No",5.2409375,"No",FALSE
"676",1999-11-07,14.93,"No",3.99,"No",5.22520833333333,"No",FALSE
"677",1999-11-08,15,"No",4.27,"No",5.57895833333333,"No",FALSE
"678",1999-11-09,15.37,"No",4.15,"No",5.26354166666667,"No",FALSE
"679",1999-11-10,15.63,"No",4.22,"No",5.17375,"No",FALSE
"680",1999-11-11,15.88,"No",4.25,"No",5.21958333333333,"No",FALSE
"681",1999-11-12,16.16,"No",4.26,"No",5.0665625,"No",FALSE
"682",1999-11-13,16.51,"No",4.34,"No",4.9778125,"No",FALSE
"683",1999-11-14,16.61,"No",4.46,"No",5.03229166666667,"No",FALSE
"684",1999-11-15,16.56,"No",4.38,"No",5.12479166666667,"No",FALSE
"685",1999-11-16,16.45,"No",4.29,"No",4.89854166666667,"No",FALSE
"686",1999-11-17,16.37,"No",4.37,"No",5.15333333333333,"No",FALSE
"687",1999-11-18,16.37,"No",4.19,"No",4.775,"No",FALSE
"688",1999-11-19,16.65,"No",4.48,"No",4.789375,"No",FALSE
"689",1999-11-20,16.91,"No",4.76,"No",5.05208333333333,"No",FALSE
"690",1999-11-21,17.25,"No",4.77,"No",4.9246875,"No",FALSE
"691",1999-11-22,18.08,"No",4.92,"No",4.63739583333333,"No",FALSE
"692",1999-11-23,18.21,"No",5.14,"No",4.74697916666667,"No",FALSE
"693",1999-11-24,17.93,"No",5.02,"No",4.69011494252874,"No",FALSE
"694",1999-11-25,17.59,"No",4.81,"No",4.79197916666667,"No",FALSE
